Timestamp,People_Crossing,People_In_Crosswalk_Now,Avg_People_Velocity_Crossing_pixels/sec,People_Waiting,People_In_Waiting_Now,Avg_People_Velocity_Waiting_pixels/sec,Vehicles,Avg_Vehicle_Velocity_pixels/sec,Queued_Vehicles,Label
47:29.8,3,3,49.56139948,3,3,49.56139948,5,94.14683924,1,green
47:30.0,3,3,19.82242555,3,3,19.82242555,5,67.32815918,1,green
47:30.2,3,3,47.64447723,3,3,47.64447723,6,73.52769758,0,green
47:30.5,3,3,68.80649723,3,3,68.80649723,5,69.73786656,0,green
47:30.7,3,3,28.67723408,3,3,28.67723408,6,70.21738386,0,green
47:30.9,3,3,16.25793871,3,3,16.25793871,6,77.21293696,0,green
47:31.1,3,3,26.10683425,3,3,26.10683425,5,84.44569007,1,green
47:31.3,3,3,25.68611842,3,3,25.68611842,5,83.76588676,0,green
47:31.5,3,3,41.36476108,3,3,41.36476108,6,91.87655446,0,green
47:31.8,2,2,12.46342116,2,2,12.46342116,5,71.56257211,0,green
47:32.0,2,2,8.778362949,2,2,8.778362949,5,59.51322342,0,green
47:32.2,2,2,10.16421447,2,2,10.16421447,4,79.51703236,0,green
47:32.4,2,2,13.73446236,2,2,13.73446236,5,64.11101737,0,green
47:32.6,2,2,17.14193314,2,2,17.14193314,5,90.11173151,0,green
47:32.8,2,2,7.018609682,2,2,7.018609682,5,79.35967763,0,green
47:33.0,2,2,4.009447766,2,2,4.009447766,4,30.86862525,0,green
47:33.2,2,2,15.37042584,2,2,15.37042584,5,58.47899057,0,green
47:33.5,3,3,13.43984283,3,3,13.43984283,6,76.21807808,0,green
47:33.7,3,3,18.7670975,3,3,18.7670975,5,88.0408774,0,green
47:33.9,3,3,14.77571476,3,3,14.77571476,5,67.04349931,0,green
47:34.1,3,3,39.15488999,3,3,39.15488999,3,91.76244788,0,green
47:34.3,3,3,23.84884968,3,3,23.84884968,3,86.17080836,0,green
47:34.5,4,4,19.30599479,4,4,19.30599479,3,105.7462375,0,green
47:34.8,4,4,30.65726673,4,4,30.65726673,3,111.1896964,0,green
47:35.0,3,3,11.55040093,3,3,11.55040093,4,90.97535611,0,green
47:35.1,4,4,28.3434596,4,4,28.3434596,2,151.6474986,0,green
47:35.4,5,5,18.74697118,5,5,18.74697118,1,36.54286709,0,green
47:35.6,5,5,34.44455197,5,5,34.44455197,1,28.46328104,0,green
47:35.8,4,4,15.50777492,4,4,15.50777492,2,46.98134971,0,green
47:36.0,5,5,25.0994326,5,5,25.0994326,1,31.68724793,0,green
47:36.2,5,5,18.61349787,5,5,18.61349787,2,31.1804941,0,green
47:36.4,5,5,27.63059916,5,5,27.63059916,1,16.94618893,0,green
47:36.6,4,4,16.7728204,4,4,16.7728204,3,57.53655436,0,green
47:36.8,5,5,16.72120034,5,5,16.72120034,2,29.93696502,0,green
47:37.0,5,5,21.72322605,5,5,21.72322605,1,59.15001686,0,green
47:37.2,5,5,21.06306816,5,5,21.06306816,1,30.60833847,0,green
47:37.4,4,4,18.25493751,4,4,18.25493751,2,75.61156687,0,green
47:37.7,4,4,29.06143116,4,4,29.06143116,2,48.01942087,0,green
47:37.9,4,4,20.90208075,4,4,20.90208075,2,41.51945001,0,green
47:38.1,4,4,26.86594816,4,4,26.86594816,2,32.99683412,0,green
47:38.3,4,4,23.07673468,4,4,23.07673468,2,32.09671636,0,green
47:38.5,4,4,18.63240578,4,4,18.63240578,2,30.92468226,0,green
47:38.7,2,2,18.35849078,2,2,18.35849078,3,42.36854735,0,green
47:38.9,3,3,37.40475073,3,3,37.40475073,2,31.36850728,0,green
47:39.1,3,3,37.16745872,3,3,37.16745872,2,30.32269365,0,green
47:39.3,2,2,20.36873772,2,2,20.36873772,3,36.27070102,0,green
47:39.5,2,2,11.81911973,2,2,11.81911973,3,61.2836004,0,green
47:39.7,2,2,12.76954907,2,2,12.76954907,3,48.16998296,0,green
47:39.9,2,2,7.783007184,2,2,7.783007184,4,49.30700669,0,green
47:40.2,3,3,16.67934955,3,3,16.67934955,3,50.42570789,0,green
47:40.4,3,3,29.23431199,3,3,29.23431199,4,40.14232207,0,green
47:40.6,3,3,22.85135601,3,3,22.85135601,4,34.7757995,0,green
47:40.8,3,3,13.28183885,3,3,13.28183885,4,44.0463616,0,green
47:41.0,4,4,19.12992632,4,4,19.12992632,4,42.86967088,0,green
47:41.2,3,3,16.1797595,3,3,16.1797595,4,40.07799385,0,green
47:41.4,3,3,5.499264643,3,3,5.499264643,4,38.06404789,0,green
47:41.7,2,2,18.87558922,2,2,18.87558922,6,46.32803774,0,green
47:41.9,2,2,8.818092148,2,2,8.818092148,5,34.7314065,0,green
47:42.1,1,1,24.61371728,1,1,24.61371728,4,36.60534335,0,green
47:42.3,1,1,27.68904436,1,1,27.68904436,4,43.02397236,0,green
47:42.5,1,1,12.63014699,1,1,12.63014699,4,56.09138192,0,green
47:42.7,1,1,12.69545526,1,1,12.69545526,3,54.56288182,0,green
47:42.9,1,1,15.24203738,1,1,15.24203738,3,52.91595221,0,green
47:43.1,1,1,11.64514733,1,1,11.64514733,3,43.21689437,0,green
47:43.3,3,3,16.17678645,3,3,16.17678645,3,55.86028226,0,green
47:43.5,3,3,10.02042789,3,3,10.02042789,3,45.21131401,0,green
47:43.7,3,3,14.64315301,3,3,14.64315301,3,49.02528968,0,green
47:43.9,3,3,11.14930351,3,3,11.14930351,3,61.27885204,0,green
47:44.1,3,3,11.46684486,3,3,11.46684486,3,54.12118682,0,green
47:44.3,3,3,10.2575086,3,3,10.2575086,3,41.34198966,0,green
47:44.5,3,3,10.26323129,3,3,10.26323129,2,81.31263517,0,green
47:44.7,2,2,8.07088466,2,2,8.07088466,2,29.95413764,0,green
47:44.9,2,2,7.852247463,2,2,7.852247463,2,67.81891646,0,green
47:45.1,2,2,5.156219469,2,2,5.156219469,2,52.5252948,0,green
47:45.3,3,3,28.56594418,3,3,28.56594418,2,78.15225122,0,green
47:45.5,3,3,33.37227412,3,3,33.37227412,3,45.99467586,0,green
47:45.7,4,4,11.55049238,4,4,11.55049238,3,53.51245342,0,green
47:45.9,4,4,12.91173056,4,4,12.91173056,3,31.39035013,0,green
47:46.1,4,4,15.48527418,4,4,15.48527418,3,57.24024481,1,green
47:46.3,4,4,10.31961842,4,4,10.31961842,3,53.30045977,0,green
47:46.5,4,4,22.54657032,4,4,22.54657032,3,57.2207165,0,green
47:46.8,4,4,10.74750918,4,4,10.74750918,3,51.03583592,0,green
47:47.0,5,5,10.8902366,5,5,10.8902366,3,53.01210013,0,green
47:47.2,5,5,15.18410281,5,5,15.18410281,4,38.34351652,0,green
47:47.4,5,5,16.18780751,5,5,16.18780751,4,53.34529115,0,green
47:47.6,5,5,10.84723102,5,5,10.84723102,3,42.05684595,1,green
47:47.8,5,5,8.679208588,5,5,8.679208588,3,65.50348901,0,green
47:48.0,4,4,12.37964401,4,4,12.37964401,3,66.48280521,0,green
47:48.3,3,3,11.08866791,3,3,11.08866791,4,65.01806817,0,green
47:48.5,4,4,12.119134,4,4,12.119134,4,57.09737179,0,green
47:48.7,4,4,10.55654905,4,4,10.55654905,4,49.76463737,1,green
47:48.9,3,3,10.33959892,3,3,10.33959892,5,58.83481972,0,green
47:49.1,3,3,8.797978787,3,3,8.797978787,5,52.75462223,0,green
47:49.4,2,2,17.68439339,2,2,17.68439339,5,55.02938011,0,green
47:49.6,2,2,9.814305313,2,2,9.814305313,5,68.97658013,0,green
47:49.8,2,2,11.05442841,2,2,11.05442841,4,57.1883096,1,green
47:50.0,2,2,18.24981891,2,2,18.24981891,4,82.39822784,0,green
47:50.2,2,2,11.88927827,2,2,11.88927827,5,98.72562562,0,green
47:50.4,2,2,27.03600102,2,2,27.03600102,5,63.34174082,1,green
47:50.6,2,2,11.20250918,2,2,11.20250918,5,68.05577275,0,green
47:50.8,2,2,8.03788472,2,2,8.03788472,5,68.92201913,0,green
47:51.1,2,2,11.83655909,2,2,11.83655909,4,30.67142423,1,green
47:51.3,2,2,8.109255029,2,2,8.109255029,4,10.59333958,1,green
47:51.5,3,3,6.748849136,3,3,6.748849136,4,49.33342513,0,green
47:51.7,2,2,2.591920395,2,2,2.591920395,4,20.31230428,1,green
47:51.9,2,2,9.688207798,2,2,9.688207798,4,31.49502787,1,green
47:52.2,2,2,6.061971536,2,2,6.061971536,4,24.64659838,0,green
47:52.4,2,2,14.14415759,2,2,14.14415759,4,43.93776415,1,green
47:52.6,2,2,19.86573364,2,2,19.86573364,4,80.2769154,1,green
47:52.8,2,2,10.83246307,2,2,10.83246307,4,59.36006299,0,green
47:53.0,2,2,7.207423555,2,2,7.207423555,4,33.42370003,1,green
47:53.2,2,2,19.00057972,2,2,19.00057972,4,53.04974378,0,green
47:53.4,2,2,11.68205576,2,2,11.68205576,4,29.69676961,0,green
47:53.6,3,3,10.77861223,3,3,10.77861223,4,51.53701003,1,green
47:53.9,3,3,33.73994889,3,3,33.73994889,4,63.26203824,0,green
47:54.1,2,2,13.18808234,2,2,13.18808234,4,74.5751537,1,green
47:54.3,2,2,6.703642767,2,2,6.703642767,4,59.41425221,0,green
47:54.5,3,3,42.97344275,3,3,42.97344275,5,76.64413688,1,green
47:54.7,3,3,37.5063986,3,3,37.5063986,5,43.44779612,0,green
47:55.0,3,3,30.52622282,3,3,30.52622282,5,235.6384648,0,green
47:55.2,3,3,40.85362309,3,3,40.85362309,4,103.3483071,1,green
47:55.4,3,3,46.6075157,3,3,46.6075157,4,53.82347987,0,green
47:55.6,3,3,42.8850136,3,3,42.8850136,5,68.32571872,0,green
47:55.8,3,3,44.53446414,3,3,44.53446414,4,61.0145928,0,green
47:56.0,3,3,39.67396771,3,3,39.67396771,4,48.210302,0,green
47:56.3,3,3,43.35202588,3,3,43.35202588,4,70.0073983,0,green
47:56.5,3,3,31.75388839,3,3,31.75388839,4,55.8716078,0,green
47:56.7,3,3,27.39614675,3,3,27.39614675,4,51.55960591,0,green
47:56.9,3,3,39.09950529,3,3,39.09950529,5,42.64428597,0,green
47:57.2,3,3,44.68897909,3,3,44.68897909,5,58.69180909,0,green
47:57.4,3,3,49.22248333,3,3,49.22248333,5,64.88255852,0,green
47:57.6,3,3,46.12333992,3,3,46.12333992,5,56.86972345,0,green
47:57.8,3,3,50.58444612,3,3,50.58444612,5,53.33568053,0,green
47:58.1,3,3,37.18128384,3,3,37.18128384,5,84.54184527,0,green
47:58.3,3,3,44.02180927,3,3,44.02180927,5,78.19679059,1,green
47:58.5,3,3,48.1320686,3,3,48.1320686,5,76.05696285,1,green
47:58.7,3,3,59.75607458,3,3,59.75607458,5,86.86080106,0,green
47:58.9,3,3,55.62771246,3,3,55.62771246,5,76.9823253,0,green
47:59.2,3,3,47.24479705,3,3,47.24479705,6,75.790088,1,green
47:59.4,3,3,47.43976756,3,3,47.43976756,6,107.3470579,0,green
47:59.6,3,3,63.19628567,3,3,63.19628567,5,114.4524959,0,green
47:59.8,3,3,62.55281453,3,3,62.55281453,5,125.7532274,0,green
48:00.0,3,3,61.43802246,3,3,61.43802246,5,73.11652545,0,green
48:00.2,3,3,55.58276701,3,3,55.58276701,5,67.32995521,0,green
48:00.4,3,3,46.18937425,3,3,46.18937425,5,103.9301036,1,green
48:00.7,3,3,79.51672458,3,3,79.51672458,5,107.8450968,0,green
48:00.9,3,3,82.48075054,3,3,82.48075054,5,143.2050891,1,green
48:01.1,3,3,68.67838522,3,3,68.67838522,4,64.55598022,0,green
48:01.3,3,3,68.13806209,3,3,68.13806209,4,73.63560828,0,green
48:01.5,3,3,70.41796553,3,3,70.41796553,4,67.03535301,0,green
48:01.7,3,3,76.22924763,3,3,76.22924763,5,96.21286003,0,green
48:02.0,3,3,79.55078655,3,3,79.55078655,6,63.55228739,0,green
48:02.2,3,3,92.88510767,3,3,92.88510767,6,67.16797059,0,green
48:02.4,3,3,97.77134065,3,3,97.77134065,7,86.95976531,0,green
48:02.6,3,3,84.26287872,3,3,84.26287872,7,93.44761467,0,green
48:02.9,3,3,99.13374258,3,3,99.13374258,7,96.07334192,0,green
48:03.1,3,3,98.5103957,3,3,98.5103957,7,94.86391571,0,green
48:03.3,3,3,115.9151494,3,3,115.9151494,6,106.6729011,0,green
48:03.5,3,3,120.1543286,3,3,120.1543286,5,123.5647468,0,green
48:03.7,3,3,77.99376129,3,3,77.99376129,5,147.9455751,0,green
48:04.0,3,3,131.1809949,3,3,131.1809949,6,127.0196063,0,green
48:04.2,3,3,152.8077878,3,3,152.8077878,6,108.4708088,0,green
48:04.4,3,3,162.9255531,3,3,162.9255531,6,118.669567,0,green
48:04.7,3,3,141.5876425,3,3,141.5876425,3,166.9627443,0,green
48:04.9,3,3,161.5573978,3,3,161.5573978,5,125.6847519,0,green
48:05.1,3,3,185.813171,3,3,185.813171,6,126.9474666,1,green
48:05.3,4,4,239.2656092,4,4,239.2656092,7,97.25332088,0,green
48:05.6,4,4,178.7922502,4,4,178.7922502,6,97.92917194,0,green
48:05.8,5,5,89.36924696,5,5,89.36924696,5,76.75997307,0,green
48:06.0,4,4,84.71351261,4,4,84.71351261,6,98.0973577,0,green
48:06.3,4,4,53.18802247,4,4,53.18802247,6,127.8305798,1,green
48:06.5,3,3,11.66074088,3,3,11.66074088,7,115.995347,0,green
48:06.7,2,2,17.97075904,2,2,17.97075904,6,91.98981574,0,green
48:06.9,3,3,40.76530463,3,3,40.76530463,3,46.85006761,0,green
48:07.2,2,2,15.87879069,2,2,15.87879069,4,42.90749639,0,green
48:07.4,2,2,11.36183528,2,2,11.36183528,4,48.54937748,1,green
48:07.6,2,2,17.85403042,2,2,17.85403042,4,43.79416799,0,green
48:07.8,2,2,10.37743516,2,2,10.37743516,4,48.87613042,0,green
48:08.0,2,2,11.13275667,2,2,11.13275667,4,41.49397079,0,green
48:08.2,2,2,38.80669172,2,2,38.80669172,5,45.77891434,0,green
48:08.4,2,2,23.10191164,2,2,23.10191164,5,34.21189963,0,green
48:08.6,2,2,13.62740666,2,2,13.62740666,5,37.75327948,0,green
48:08.8,2,2,14.95805637,2,2,14.95805637,5,54.02814719,0,green
48:09.0,2,2,11.08035002,2,2,11.08035002,5,48.45147058,1,green
48:09.3,2,2,8.11848494,2,2,8.11848494,5,37.37111289,2,green
48:09.5,2,2,9.457810731,2,2,9.457810731,5,50.21816256,0,green
48:09.7,2,2,15.88015215,2,2,15.88015215,5,65.8555873,0,green
48:09.9,2,2,6.419026195,2,2,6.419026195,4,51.01309906,2,green
48:10.1,2,2,9.100728477,2,2,9.100728477,5,53.47340626,0,green
48:10.3,2,2,17.75439779,2,2,17.75439779,5,81.60504181,0,green
48:10.5,2,2,9.085785302,2,2,9.085785302,6,62.86209781,0,green
48:10.7,2,2,9.479631067,2,2,9.479631067,5,60.5582917,1,green
48:10.9,2,2,6.549474725,2,2,6.549474725,6,66.07399207,1,green
48:11.2,2,2,12.85392112,2,2,12.85392112,6,51.93044312,1,green
48:11.4,2,2,19.185462,2,2,19.185462,6,60.99263956,0,green
48:11.6,2,2,11.87577221,2,2,11.87577221,6,63.41684431,1,green
48:11.8,2,2,6.094908277,2,2,6.094908277,6,84.26829634,0,green
48:12.1,2,2,13.03649043,2,2,13.03649043,6,71.19314323,0,green
48:12.3,2,2,12.84247861,2,2,12.84247861,5,63.38943893,0,green
48:12.5,2,2,8.296751207,2,2,8.296751207,4,43.44716364,0,green
48:12.7,2,2,18.61999102,2,2,18.61999102,4,49.69954738,1,green
48:12.9,2,2,8.632387403,2,2,8.632387403,4,45.74961611,1,green
48:13.1,2,2,19.61849329,2,2,19.61849329,4,72.91675791,0,green
48:13.3,2,2,13.5111303,2,2,13.5111303,4,61.72059194,0,green
48:13.6,2,2,4.267820002,2,2,4.267820002,4,59.90858405,0,green
48:13.8,2,2,22.03521649,2,2,22.03521649,4,63.31412931,0,green
48:14.0,2,2,8.689465173,2,2,8.689465173,4,91.73414058,0,green
48:14.2,2,2,21.8944361,2,2,21.8944361,4,60.66014724,0,green
48:14.4,3,3,14.04860846,3,3,14.04860846,4,60.39915644,0,green
48:14.6,3,3,35.35846108,3,3,35.35846108,4,103.3482129,0,green
48:14.8,3,3,26.92219371,3,3,26.92219371,4,49.93071404,1,green
48:15.0,2,2,45.97954383,2,2,45.97954383,4,94.43208531,0,green
48:15.3,4,4,23.6554714,4,4,23.6554714,4,58.94425902,0,green
48:15.5,3,3,72.51018338,3,3,72.51018338,4,116.6153197,0,green
48:15.7,3,3,46.67747747,3,3,46.67747747,5,73.29832511,0,green
48:15.9,4,4,31.00899894,4,4,31.00899894,5,59.73842776,0,green
48:16.1,4,4,33.8651826,4,4,33.8651826,5,47.26175722,0,green
48:16.4,3,3,18.81459767,3,3,18.81459767,4,28.2278644,0,green
48:16.6,3,3,54.92764813,3,3,54.92764813,4,50.20894922,0,green
48:16.8,3,3,12.21666109,3,3,12.21666109,4,54.36724053,0,green
48:17.0,3,3,9.94807754,3,3,9.94807754,4,54.34926719,0,green
48:17.2,3,3,14.09104884,3,3,14.09104884,4,45.47813369,0,green
48:17.5,3,3,15.44959093,3,3,15.44959093,4,65.11494248,0,green
48:17.7,4,4,20.00687376,4,4,20.00687376,4,64.92753582,0,green
48:17.9,4,4,20.92594324,4,4,20.92594324,4,51.52462632,0,green
48:18.1,4,4,24.4536776,4,4,24.4536776,4,24.97893691,0,green
48:18.4,4,4,12.44241359,4,4,12.44241359,5,45.78149855,0,green
48:18.6,4,4,30.87994431,4,4,30.87994431,6,60.01703672,0,green
48:18.8,4,4,17.06591232,4,4,17.06591232,6,52.00307023,0,green
48:19.0,4,4,22.75222044,4,4,22.75222044,6,36.14783539,0,green
48:19.3,4,4,18.92027493,4,4,18.92027493,6,56.32034324,0,green
48:19.5,4,4,20.9963723,4,4,20.9963723,6,56.959527,0,green
48:19.7,3,3,18.24619666,3,3,18.24619666,6,44.80521014,0,green
48:20.0,3,3,28.82537955,3,3,28.82537955,6,35.00582161,0,green
48:20.2,3,3,17.05606856,3,3,17.05606856,6,56.56404508,0,green
48:20.4,3,3,22.15186677,3,3,22.15186677,6,46.03738565,0,green
48:20.6,3,3,40.79820373,3,3,40.79820373,5,31.88268894,0,green
48:20.9,3,3,25.95528821,3,3,25.95528821,7,32.28847763,0,green
48:21.1,2,2,17.11492337,2,2,17.11492337,7,39.02495083,0,green
48:21.3,2,2,13.57074077,2,2,13.57074077,7,56.6323925,0,green
48:21.5,2,2,12.17709524,2,2,12.17709524,7,32.88333161,0,green
48:21.7,2,2,15.54560048,2,2,15.54560048,6,30.06439085,0,green
48:22.0,2,2,31.90255534,2,2,31.90255534,6,27.28418168,0,green
48:22.2,2,2,37.50606909,2,2,37.50606909,6,49.71103464,0,green
48:22.4,2,2,16.16031302,2,2,16.16031302,6,41.20097948,1,green
48:22.6,2,2,9.101494804,2,2,9.101494804,7,51.16669368,0,green
48:22.9,2,2,18.3494858,2,2,18.3494858,7,45.40573855,0,green
48:23.1,2,2,13.2020725,2,2,13.2020725,8,53.28690769,0,green
48:23.3,2,2,26.7826757,2,2,26.7826757,8,54.54712965,0,green
48:23.5,2,2,24.99607759,2,2,24.99607759,7,34.75690405,0,green
48:23.8,2,2,7.432263359,2,2,7.432263359,7,47.04829406,0,green
48:24.0,2,2,8.459174346,2,2,8.459174346,7,49.0635186,0,green
48:24.2,2,2,7.967008766,2,2,7.967008766,7,55.40076473,1,green
48:24.4,3,3,8.178343814,3,3,8.178343814,8,74.02528516,0,green
48:24.7,3,3,271.0497301,3,3,271.0497301,8,96.80152849,1,green
48:24.9,3,3,352.0424439,3,3,352.0424439,8,95.13939243,1,green
48:25.1,3,3,217.2927547,3,3,217.2927547,9,94.3319542,0,green
48:25.4,2,2,6.807024583,2,2,6.807024583,11,96.86715666,0,green
48:25.6,2,2,10.35512884,2,2,10.35512884,11,120.9501854,0,green
48:25.9,2,2,7.490803584,2,2,7.490803584,11,104.5650875,1,green
48:26.2,2,2,10.01782981,2,2,10.01782981,9,139.6877434,0,green
48:26.4,2,2,8.009297378,2,2,8.009297378,8,84.9860394,0,green
48:26.6,2,2,12.94061676,2,2,12.94061676,8,66.22931347,1,green
48:26.8,2,2,8.337995457,2,2,8.337995457,8,83.84203104,0,green
48:27.1,2,2,10.50711401,2,2,10.50711401,10,91.03891642,0,green
48:27.3,2,2,12.46445571,2,2,12.46445571,9,60.5111271,0,green
48:27.5,2,2,14.5718873,2,2,14.5718873,11,49.21202425,0,green
48:27.7,2,2,17.77054305,2,2,17.77054305,10,46.13740345,0,green
48:28.0,3,3,34.46990099,3,3,34.46990099,9,42.76216479,0,green
48:28.2,2,2,34.79134589,2,2,34.79134589,10,52.5309995,1,green
48:28.4,2,2,45.44794975,2,2,45.44794975,10,62.52755245,0,green
48:28.6,2,2,36.04870156,2,2,36.04870156,10,44.68750685,2,green
48:28.9,2,2,39.43045747,2,2,39.43045747,10,46.76576896,1,green
48:29.1,1,1,19.52009227,1,1,19.52009227,9,63.44549791,0,green
48:29.3,2,2,11.3667998,2,2,11.3667998,10,58.64457042,1,green
48:29.5,3,3,21.48233532,3,3,21.48233532,10,61.49615188,0,green
48:29.8,3,3,41.13389291,3,3,41.13389291,10,70.39986033,0,green
48:30.0,3,3,15.90200146,3,3,15.90200146,10,80.44589907,0,green
48:30.2,3,3,18.66030854,3,3,18.66030854,8,34.11550751,1,green
48:30.5,3,3,34.13167177,3,3,34.13167177,8,40.42338612,0,green
48:30.7,2,2,37.75127559,2,2,37.75127559,9,54.03938102,0,green
48:30.9,3,3,23.26060795,3,3,23.26060795,8,59.13854726,0,green
48:31.1,3,3,11.57059122,3,3,11.57059122,8,56.24763691,0,green
48:31.4,4,4,13.71748544,4,4,13.71748544,7,70.90796156,0,green
48:31.6,3,3,15.82693245,3,3,15.82693245,8,50.83483817,0,green
48:31.8,4,4,34.97349412,4,4,34.97349412,5,77.24981732,0,green
48:32.1,5,5,27.8369757,5,5,27.8369757,6,68.87791676,1,green
48:32.3,5,5,26.32968973,5,5,26.32968973,7,68.8270994,0,green
48:32.5,5,5,41.96957357,5,5,41.96957357,7,73.43931069,0,green
48:32.8,4,4,35.18510578,4,4,35.18510578,7,71.09061558,0,green
48:33.0,3,3,13.30555877,3,3,13.30555877,8,75.27644716,0,green
48:33.2,3,3,58.60511269,3,3,58.60511269,7,86.91207991,0,green
48:33.5,3,3,17.55785073,3,3,17.55785073,8,78.35573839,1,green
48:33.7,3,3,19.55867561,3,3,19.55867561,9,80.73068731,0,green
48:33.9,3,3,21.32956782,3,3,21.32956782,9,72.57588743,0,green
48:34.2,2,2,15.45009875,2,2,15.45009875,9,78.6437859,0,green
48:34.4,2,2,13.45857276,2,2,13.45857276,9,80.06621223,0,green
48:34.6,2,2,9.971518357,2,2,9.971518357,9,76.07943307,0,green
48:34.8,2,2,8.170226992,2,2,8.170226992,10,79.91185262,0,green
48:35.1,2,2,4.24513021,2,2,4.24513021,10,58.0903074,1,green
48:35.3,2,2,9.246336929,2,2,9.246336929,8,61.35010997,1,green
48:35.5,2,2,2.943008369,2,2,2.943008369,9,63.6154986,0,green
48:35.8,2,2,18.69662613,2,2,18.69662613,9,67.65759806,1,green
48:36.0,2,2,14.259891,2,2,14.259891,8,81.41721436,1,green
48:36.2,2,2,7.215555043,2,2,7.215555043,8,76.47142833,1,green
48:36.4,2,2,8.165052157,2,2,8.165052157,9,97.73993819,1,green
48:36.6,2,2,5.725683018,2,2,5.725683018,7,106.5313607,0,green
48:36.8,2,2,18.17428479,2,2,18.17428479,9,107.5268201,0,green
48:37.1,2,2,16.42221101,2,2,16.42221101,9,103.5752743,0,green
48:37.3,3,3,27.59444938,3,3,27.59444938,8,61.54813532,0,green
48:37.5,3,3,20.16817301,3,3,20.16817301,8,55.08513213,1,green
48:37.7,3,3,22.0120669,3,3,22.0120669,8,50.16856738,1,green
48:38.0,3,3,28.0722475,3,3,28.0722475,8,44.77095282,0,green
48:38.2,3,3,23.83925744,3,3,23.83925744,10,49.44161435,0,green
48:38.4,2,2,10.32957142,2,2,10.32957142,8,46.38541425,0,green
48:38.6,3,3,25.45318538,3,3,25.45318538,8,60.86750925,0,green
48:38.8,3,3,32.87923624,3,3,32.87923624,8,61.96940953,0,green
48:39.1,3,3,24.66368273,3,3,24.66368273,8,54.9547079,0,green
48:39.3,4,4,28.25991988,4,4,28.25991988,8,63.0603065,1,green
48:39.5,4,4,22.83757402,4,4,22.83757402,8,73.4386215,0,green
48:39.8,4,4,24.10360821,4,4,24.10360821,7,34.35898502,1,green
48:40.0,4,4,29.50110179,4,4,29.50110179,7,38.90569363,0,green
48:40.2,4,4,25.41770034,4,4,25.41770034,7,22.33974572,1,green
48:40.4,3,3,24.00923874,3,3,24.00923874,7,47.8676264,0,green
48:40.6,3,3,42.26496351,3,3,42.26496351,7,40.39551485,0,green
48:40.9,3,3,34.19252561,3,3,34.19252561,8,34.21943812,1,green
48:41.1,4,4,34.98178997,4,4,34.98178997,9,25.1118485,1,green
48:41.3,3,3,20.31420962,3,3,20.31420962,9,43.12972353,0,green
48:41.5,3,3,32.60940112,3,3,32.60940112,8,36.98159693,1,green
48:41.7,3,3,38.06245729,3,3,38.06245729,9,38.49011418,1,green
48:42.0,3,3,41.22537108,3,3,41.22537108,9,35.72587788,2,green
48:42.2,3,3,22.35183067,3,3,22.35183067,9,48.5013414,2,green
48:42.4,3,3,30.76665879,3,3,30.76665879,8,103.8967256,0,green
48:42.7,4,4,23.70604184,4,4,23.70604184,9,53.15199073,1,green
48:42.9,4,4,25.52453928,4,4,25.52453928,9,33.33682128,1,green
48:43.1,4,4,23.45642865,4,4,23.45642865,9,55.06082961,0,green
48:43.4,4,4,26.02301213,4,4,26.02301213,8,42.71308343,0,green
48:43.6,3,3,26.69673692,3,3,26.69673692,8,46.74063491,1,green
48:43.8,3,3,41.43956999,3,3,41.43956999,8,39.30314255,1,green
48:44.1,3,3,23.48748826,3,3,23.48748826,8,42.18283828,1,green
48:44.3,4,4,55.805105,4,4,55.805105,7,38.74916673,0,green
48:44.5,4,4,46.53922239,4,4,46.53922239,8,41.84041473,1,green
48:44.8,4,4,79.77448204,4,4,79.77448204,8,53.80197515,0,green
48:45.0,4,4,38.74777941,4,4,38.74777941,8,39.01645904,0,green
48:45.2,3,3,58.57228014,3,3,58.57228014,8,49.72846866,1,green
48:45.5,3,3,58.6844199,3,3,58.6844199,8,41.74399854,0,green
48:45.7,3,3,45.18073463,3,3,45.18073463,9,51.24758946,0,green
48:45.9,3,3,29.70312681,3,3,29.70312681,9,110.6625433,0,green
48:46.2,3,3,16.05955879,3,3,16.05955879,8,66.50810708,1,green
48:46.4,3,3,72.50576842,3,3,72.50576842,9,61.18941722,0,green
48:46.6,3,3,45.35463182,3,3,45.35463182,11,51.23988018,0,green
48:46.9,3,3,59.29613154,3,3,59.29613154,10,60.33061421,0,green
48:47.1,3,3,71.91521633,3,3,71.91521633,9,55.51358124,1,green
48:47.3,3,3,67.74860203,3,3,67.74860203,9,72.18967694,1,green
48:47.5,3,3,53.41424794,3,3,53.41424794,9,87.07085871,1,green
48:47.7,3,3,57.36642631,3,3,57.36642631,9,51.36356112,0,green
48:48.0,3,3,48.81392018,3,3,48.81392018,9,111.205117,0,green
48:48.2,3,3,77.91659958,3,3,77.91659958,8,65.96037841,0,green
48:48.4,3,3,86.64391536,3,3,86.64391536,9,62.79198613,0,green
48:48.6,3,3,81.47333427,3,3,81.47333427,9,50.83746665,1,green
48:48.9,3,3,78.41820114,3,3,78.41820114,9,39.92327675,1,green
